PID,exp,load,age,CF,PW,BW,offset,exponent
1623.0,wmc,1b,0.0,9.498196432949793,0.8739710762720053,4.114411758923295,1.2661599418528073,1.427348441489513
1623.0,wmc,2b,0.0,9.603974403017736,0.7953123875324498,3.8921484518815017,1.3566112382282973,1.5982909205995626
1623.0,wmv,1b,0.0,9.213841673044817,0.7026644867788704,4.402336328391086,1.3577833560769401,1.5182925921840882
1623.0,wmv,2b,0.0,8.926355255686115,0.8032052765152233,3.7502827070575435,1.3415839698030894,1.4386451825538924
1625.0,wmc,1b,0.0,9.73794042309413,0.7427861994830404,3.0000000025489633,1.5734760754174264,2.0011735413892686
1625.0,wmc,2b,0.0,9.335520802529947,0.6062078538751074,5.0000000000327764,1.314575978111373,1.7798648410708877
1625.0,wmv,1b,0.0,9.602996143579702,0.6233184276988478,4.004388874419942,1.6035344170253214,1.9493511082192603
1625.0,wmv,2b,0.0,9.581608311889426,0.7912685758110176,3.000000004218014,1.447298574053428,1.8829589606469328
1627.0,wmc,1b,0.0,9.519385910765498,0.7679507177046553,3.807257238669153,1.5396966923889897,1.9241573763454276
1627.0,wmc,2b,0.0,9.6402239206859,0.8198432098600396,3.189963514395199,1.4527273545468196,1.8006234975857633
1627.0,wmv,1b,0.0,9.316290836741906,0.684055451564266,3.385975148073804,1.6136180794634474,1.8738860532972963
1627.0,wmv,2b,0.0,9.66388569146289,0.7485304282279799,3.0689191650865904,1.4286085235365336,1.7529199430724327
1629.0,wmc,1b,0.0,8.66996651745943,1.054521528940617,3.081594719871266,1.48231659168959,1.7827990797326605
1629.0,wmc,2b,0.0,8.645129768388957,1.1084788073604657,3.273595498987323,1.4361379182282556,1.8511033632269343
1629.0,wmv,1b,0.0,8.855886175231872,1.2959469027777222,3.0305219981754674,1.394165514391137,1.7839531002826448
1629.0,wmv,2b,0.0,8.713397272857335,1.1556230348495646,3.0000000000000013,1.2801217206275752,1.7249540583232106
1632.0,wmc,1b,0.0,9.68282785015805,0.9421398658572664,3.5788922955068956,1.5080343541461396,1.7558435144091369
1632.0,wmc,2b,0.0,10.122089026312791,0.8935677518656683,4.862895684095558,1.4251769388231919,1.7057781188255812
1632.0,wmv,1b,0.0,10.164194982370264,0.7755455189246797,5.393563339783795,1.4284021422239646,1.7324178479172263
1632.0,wmv,2b,0.0,9.973112482608771,0.9047232144454321,4.723876447112479,1.4172578968125904,1.740938903422605
1634.0,wmc,1b,0.0,8.876348967380231,1.2642564320448482,3.4055037328961055,1.6345973607979551,1.8480392446204064
1634.0,wmc,2b,0.0,8.718197753581427,1.2059694853839455,3.4155150724064,1.6887439123593098,1.8278646884306564
1634.0,wmv,1b,0.0,9.05530034075821,1.3615642056163004,3.062141809134193,1.9704820208474707,2.0820973040404342
1634.0,wmv,2b,0.0,9.09807468641292,1.3331905111068119,3.105251910253332,1.9344856058308222,1.9229603890119293
1635.0,wmc,1b,0.0,8.396808224456796,0.7486678485395061,3.854886884644579,1.734095480578006,2.0877779393707034
1635.0,wmc,2b,0.0,9.271104211955878,0.7069444735947868,3.1673729252115357,1.7260001114961707,2.037041244062406
1635.0,wmv,1b,0.0,9.927702542083232,0.6563460367012571,4.773524963237994,1.5555962922841466,1.966730194864704
1635.0,wmv,2b,0.0,8.779085606579933,0.6854151547680457,3.4160781193529495,1.767069373747816,2.015621310830945
1637.0,wmc,1b,0.0,9.803797880982286,1.1315779095076384,3.0085997653572636,1.6012024523062276,1.776993044099819
1637.0,wmc,2b,0.0,9.76571831734473,0.9977042884894881,3.0266674259294395,1.7761028991101924,2.0012542138558085
1637.0,wmv,1b,0.0,9.860120736727188,1.039534638231436,3.366681296058765,1.4500490166191649,1.6371606141769215
1637.0,wmv,2b,0.0,9.740067354924276,1.0394614049574218,3.015920266553678,1.4517522306074986,1.7883353249725464
1640.0,wmc,1b,0.0,9.791621760961954,0.9802818577559025,3.367334543486597,1.4200631503025594,1.7802711955222128
1640.0,wmc,2b,0.0,9.896894695578139,0.8365659187569378,3.441276322592388,1.67009974991854,1.8211302215009149
1640.0,wmv,1b,0.0,9.833937869847233,1.1056306894534977,3.2679416598156705,1.2951405402067253,1.5548991309440734
1640.0,wmv,2b,0.0,9.904686314671663,0.8988499214343681,3.0576258638639966,1.5951797851853644,1.7821719480343106
2003.0,wmc,1b,0.0,9.158776698411478,1.2027463614344076,3.545394083884473,1.7859318970053932,1.8092556921159788
2003.0,wmc,2b,0.0,9.199453334934043,1.1524429129908256,3.6897199613449274,1.7260993079407283,1.6559663881539013
2003.0,wmv,1b,0.0,9.205545318730088,1.0889308272548894,3.8172037773762226,1.7688114437570441,1.697835651709689
2003.0,wmv,2b,0.0,9.307926338519431,1.1832750647104768,3.601291533101879,1.7488732145864994,1.7755185779814588
2004.0,wmc,1b,0.0,8.850330672749772,0.7378920241760708,3.568236829283619,1.9779553125927125,2.193121371048443
2004.0,wmc,2b,0.0,8.463435127494343,0.7861472175245785,3.3020760925903336,1.8446212557221644,1.9975538953867928
2004.0,wmv,1b,0.0,8.762590365097035,0.8599408306687025,3.2650527928662325,1.7473915630029955,1.9410331973017427
2004.0,wmv,2b,0.0,8.806913641014235,0.7684212989699689,3.003678577070217,1.608455160825291,1.8528494425644606
2006.0,wmc,1b,0.0,10.209519245367828,1.011564830466558,3.0000001079371947,1.437503852891992,1.594661815061529
2006.0,wmc,2b,0.0,10.294753615516962,1.1030022956140615,3.0000000263536024,1.5814521310131877,1.6200430757964865
2006.0,wmv,1b,0.0,10.231427303930626,1.1240713439964545,3.000000248662234,1.6820854163975547,1.6016956766065686
2006.0,wmv,2b,0.0,9.98705308627141,1.16422259163731,3.0000000001695146,1.5169974547188054,1.6993561064580858
2007.0,wmc,1b,0.0,9.540209222821536,0.9607878458974719,3.334093301335613,1.5001636819691864,1.6402171069912936
2007.0,wmc,2b,0.0,9.545345433667064,0.9856390744776448,3.0133650783865824,1.4553766916534852,1.5589777648305778
2007.0,wmv,1b,0.0,9.581706598812069,0.7377126605200123,3.5921940310694844,1.5079526400677257,1.6959801642526122
2007.0,wmv,2b,0.0,9.826779333837452,0.6130948782479465,3.16777419796925,1.4380080993463453,1.621506249238916
2901.0,wmc,1b,0.0,9.48940177217866,0.7712365221170763,3.0000001886004632,1.2134688482108313,1.7458184678710025
2901.0,wmc,2b,0.0,9.44310623193011,0.7994893517308278,3.0000522374707916,1.170797383506027,1.6739782435297184
2901.0,wmv,1b,0.0,9.6594637895474,0.8616492158199759,3.057833374645703,1.3031318703036445,1.842845302524229
2901.0,wmv,2b,0.0,9.389294746834993,0.7535556938940663,3.137425646722861,1.2758652072382037,1.8533490125051062
3001.0,wmc,1b,1.0,10.538914182476908,1.1930126344619791,3.0000000000000004,0.09780855025325867,0.534584459168382
3001.0,wmc,2b,1.0,10.87552815561902,1.1505900423325968,3.0000000000033444,-0.005323497588397802,0.4192762577110121
3001.0,wmv,1b,1.0,10.756706838982806,1.1869623602221706,3.000000000000044,0.24842630719776446,0.528771431515496
3001.0,wmv,2b,1.0,11.003087513896594,0.8774373164528658,3.0000000000008398,0.6230043331370929,0.8106846612756918
3003.0,wmc,1b,1.0,10.136229426516758,0.48267809582860854,3.5232009219322085,0.5466257324129447,1.1759333293915768
3003.0,wmc,2b,1.0,10.334976138646176,0.6248015883348477,4.8237784963636665,0.8039081802725785,1.336012164531098
3003.0,wmv,1b,1.0,11.105523483649568,0.6695426352571049,3.0000000097105524,0.6287432966113247,1.487443666784871
3003.0,wmv,2b,1.0,10.119339289462495,0.5630213271144027,4.519503126805315,0.6298733581363666,1.4098683710886712
3004.0,wmc,1b,1.0,10.867060853436264,0.46078574189986593,3.0342372968141653,0.7896928601286007,1.4099308214188901
3004.0,wmc,2b,1.0,11.198440604943109,0.43064245635351667,3.0000000776524107,0.47407865065158933,1.1953939544101118
3004.0,wmv,1b,1.0,11.293885008190108,0.3222169987353345,3.0000005292081386,0.6296058835899991,1.3027830708913295
3004.0,wmv,2b,1.0,10.965185297705787,0.3826471655946532,3.000000000095611,0.588496624903386,1.2395919538255116
3005.0,wmc,1b,1.0,9.553152485477268,0.766640213360893,3.6535288246995834,0.30872361670028764,1.0215556599473554
3005.0,wmc,2b,1.0,9.28491817862663,0.8267592592237042,3.653407123447724,0.1097433938905207,1.0583358080258
3005.0,wmv,1b,1.0,9.989639293408647,0.8464690197000886,3.6538156184516755,0.3711020877492923,1.0471711899797933
3005.0,wmv,2b,1.0,9.618670326361054,0.6867421178146554,3.3534557557928864,0.44705418526547985,1.0164574440002323
3006.0,wmc,1b,1.0,9.215590938384414,0.5151850700165309,3.9266576291874906,0.6957230902415276,1.3172105972004227
3006.0,wmc,2b,1.0,8.873477724108845,0.6038042253978816,3.39127260849312,0.6255116065324603,1.2598059757553586
3006.0,wmv,1b,1.0,9.46033784005454,0.5284995041959423,4.639238968788153,0.7355769105769211,1.4146467187624998
3006.0,wmv,2b,1.0,8.946537225649633,0.7399326922496842,3.8577213702248923,0.6192430600740918,1.3210960776003704
3007.0,wmc,1b,1.0,11.396203585137727,0.28364924063618807,5.399737878647937,0.642432414215838,1.5690712136102973
3007.0,wmc,2b,1.0,11.435771448149568,0.4027456222110956,3.058263973349732,0.762930753071497,1.6529166392337349
3007.0,wmv,1b,1.0,11.481658215771796,0.43699440828082525,3.9746184337955577,0.6532529146001975,1.6087277278814467
3007.0,wmv,2b,1.0,10.593618768141896,0.17492739677737115,6.639930038025254,0.6786189477547726,1.6411353260879018
3008.0,wmc,1b,1.0,10.797875875589247,1.482008386700036,3.4175714655473413,0.8173856821313458,1.238056166583047
3008.0,wmc,2b,1.0,10.660913199569354,1.4544430792535818,3.5124136054441912,0.8219613985520846,1.3106322144870284
3008.0,wmv,1b,1.0,10.744104566579823,1.5070224144206865,3.2703886780958022,0.80641537186487,1.2638148051981706
3008.0,wmv,2b,1.0,10.831294901551386,1.3476406858906342,3.3931148997800267,0.6706212175870654,1.231342053493001
3009.0,wmc,1b,1.0,11.547865145114429,0.4116762075192055,3.000000000002581,1.0088517502781158,1.2567381764903571
3009.0,wmc,2b,1.0,11.92817699978098,0.3374648885950747,3.0000000000000004,0.8515744820274783,1.0731425750164547
3009.0,wmv,1b,1.0,11.70575921129118,0.5033253605581192,3.0000000000000004,0.48087365606720195,0.9562089762489304
3009.0,wmv,2b,1.0,11.714867486837528,0.5066222250786773,3.0000000015463715,0.9429386000981809,1.2012014303491945
3010.0,wmc,1b,1.0,10.723754199685047,1.1640240890735438,3.105698029615908,0.6072810804785256,1.1414139643980759
3010.0,wmc,2b,1.0,10.74239025057767,1.1499074892577372,3.00000000000306,0.5549580219001693,1.151836265592247
3010.0,wmv,1b,1.0,10.722613181568875,1.056353491321736,3.0000000000904237,0.5858633980732647,1.1204731134269121
3010.0,wmv,2b,1.0,10.60221696189765,1.117303781878406,3.0000000000000004,0.6895211042869648,1.286142132810782
3011.0,wmc,1b,1.0,10.846257281718644,0.8996718165227171,3.110380745628131,0.6190668124224067,1.0610016769628876
3011.0,wmc,2b,1.0,11.722248416705428,0.8525399798778,4.845270516994055,0.5080965243138582,0.9665436687637831
3011.0,wmv,1b,1.0,11.149348079204827,1.0276317980693157,4.190928158060676,0.8278302081302981,1.316540225061
3011.0,wmv,2b,1.0,10.954044926966551,0.9190497113669857,4.341407603481892,0.6455743602899195,1.1294998163245071
3012.0,wmc,1b,1.0,11.725829040163926,0.20387063313297876,3.249233947178184,0.29624388046728334,0.8797446092408826
3012.0,wmc,2b,1.0,11.864732256051445,0.17746920277609815,3.9330100133938757,0.3552637089557476,0.86258193948205
3012.0,wmv,1b,1.0,11.814023476190803,0.23592031192192234,3.0000002010864275,0.27411973443115817,0.7653399534989788
3012.0,wmv,2b,1.0,11.691786976909976,0.19008942935464077,3.0000000000364686,0.39373471104779006,1.0306674582418007
3013.0,wmc,1b,1.0,12.272371411926759,0.27535713822197955,3.1124913268067225,0.37728687723601384,1.018456450656402
3013.0,wmc,2b,1.0,10.33020723538372,0.2026486802734765,2.5000000000000004,0.5162299109803192,1.341859159955547
3013.0,wmv,1b,1.0,11.054723432134155,0.32224326146839033,3.9442131906076536,0.38218429681933475,1.147665265970737
3013.0,wmv,2b,1.0,11.160388312064466,0.04616904008869152,0.5000152767183726,0.7159941955957548,1.194558247717348
3014.0,wmc,1b,1.0,9.214552814163774,1.0316610119736096,3.652338850022104,0.758330203954945,1.3006447551362441
3014.0,wmc,2b,1.0,9.2306901580665,1.0568400792960906,3.1073980404653354,0.8379050578674151,1.4220932700368392
3014.0,wmv,1b,1.0,9.114921604922209,1.1008683242021797,3.5014669732598094,0.838919881653173,1.3257469589469084
3014.0,wmv,2b,1.0,9.317789956513474,1.1469252206791383,3.2586946624851225,0.7843538694743515,1.354605309298398
3015.0,wmc,1b,1.0,10.388518571878892,0.9406488310779372,3.862429687509986,0.8191016812144184,1.2627735009162997
3015.0,wmc,2b,1.0,10.619270091957567,0.8587945963176044,3.0000006344982757,0.9156924865696617,1.3660257906162838
3015.0,wmv,1b,1.0,10.17295368000015,1.0023652975446675,3.2072562425544677,0.7962245079955644,1.3614339984387807
3015.0,wmv,2b,1.0,10.723657982069502,0.7669430397570175,3.0166407371694794,0.8289480497778313,1.3974465932082951
3016.0,wmc,1b,1.0,10.695185526882083,1.1908520167992933,3.0000000766387376,0.7041920088495122,1.2697149025240717
3016.0,wmc,2b,1.0,10.937450224290187,1.1943599968725198,3.0603113079861575,0.46376629554796134,1.0753242574327668
3016.0,wmv,1b,1.0,10.889396818284022,0.9952942329697217,3.1085857337754614,0.605503458974808,1.2985305456255416
3016.0,wmv,2b,1.0,11.285221213245935,0.8247757679955398,3.213676520877034,0.8610820004918397,1.5251831991704448
3017.0,wmc,1b,1.0,,0.0,0.0,0.5282366733646751,1.412272226057987
3017.0,wmc,2b,1.0,10.15736800501224,0.11826642640882745,2.67471301602753,0.31520973055872664,1.3137911282411132
3017.0,wmv,1b,1.0,,0.0,0.0,0.23032364379005,1.1021871765640203
3017.0,wmv,2b,1.0,,0.0,0.0,0.2788418401170993,1.1021661264557232
3018.0,wmc,1b,1.0,12.73409969126286,0.21328825271863291,4.266651295388461,0.6739118887630443,1.0844056197427252
3018.0,wmc,2b,1.0,12.834389636817406,0.14821696287330746,3.4999999999999996,0.4637575615295701,0.9776214258430985
3018.0,wmv,1b,1.0,13.425715064553962,0.1511476384578658,2.0016988677955645,0.9997983844145435,1.270887054443298
3018.0,wmv,2b,1.0,11.996586342824587,0.2781006869111582,4.49223189955021,0.8267395611739176,1.362162035264749
3020.0,wmc,1b,1.0,12.422989603285815,0.2847894479854645,2.816361975339466,1.210993124354599,1.2720776174365809
3020.0,wmc,2b,1.0,12.054920345347723,0.5000280837810951,3.0310798790367692,0.8966638775839484,1.2177709625569217
3020.0,wmv,1b,1.0,11.411322652500628,0.08301327731415,0.5747923964870519,0.8730793878476194,1.4684841270104567
3020.0,wmv,2b,1.0,12.836104422418659,0.4275401509606875,5.262974531915185,0.4716910476339315,1.036186406463455
3021.0,wmc,1b,1.0,10.620653248233548,1.3722456218171513,3.1932859259101303,0.6346111745871644,0.9806744802972848
3021.0,wmc,2b,1.0,10.711272512245051,1.2748251675265727,3.157723090203793,0.5993817422485412,0.9815993440125036
3021.0,wmv,1b,1.0,10.931998363512278,1.314656406543831,3.0533199375215,0.5789963627765632,0.9545241089290412
3021.0,wmv,2b,1.0,11.027701081763999,1.1704627792396851,3.022332920000269,0.5105066946681227,0.9830542437408957
3024.0,wmc,1b,1.0,11.272300331909411,0.20996124448701456,3.000000000327969,0.6842700477804318,1.3451768551435659
3024.0,wmc,2b,1.0,10.619966133351207,0.14390832184615132,3.460611272172022,0.6220552407145034,1.2203593487493267
3024.0,wmv,1b,1.0,10.716022872581357,0.25355786400366265,3.2038656016726637,0.5367703743829569,1.261683254721965
3024.0,wmv,2b,1.0,10.016751596076636,0.24506693064719065,2.731056779139014,0.46761800179528196,1.171711949380422
3026.0,wmc,1b,1.0,10.822195639758464,0.34757715735005745,5.666666675107599,0.9537445263778256,1.5978678923932998
3026.0,wmc,2b,1.0,9.780362675110952,0.4535750884928555,3.762035089609357,0.9248577595844208,1.62464447670032
3026.0,wmv,1b,1.0,8.834930142132587,0.75619029695973,3.0842888253722758,0.7879472274361206,1.4832977876637523
3026.0,wmv,2b,1.0,10.803837205145166,0.4527377290417849,6.604230203866925,0.788077274391612,1.4920890001853253
3027.0,wmc,1b,1.0,11.545565507470707,0.4296131028207481,6.342001352652688,1.0573040888464693,1.6693222732269521
3027.0,wmc,2b,1.0,11.076526477816891,0.4786581495246771,3.203075371453785,1.5937479268648749,2.1590363361620644
3027.0,wmv,1b,1.0,10.036862572314782,0.4886739844064054,4.535554201183131,0.7261809146232604,1.5521216540955833
3027.0,wmv,2b,1.0,9.9365561691639,0.26013082711993024,5.892650651648995,0.9913938476493701,1.6103605507687597
3028.0,wmc,1b,1.0,10.772758729667116,0.5901223054659974,4.149209705701295,0.6762202985526947,1.0519852884425438
3028.0,wmc,2b,1.0,10.341800643300205,0.8459613228296531,3.7002974578958496,0.5412105772818959,0.884441380966701
3028.0,wmv,1b,1.0,10.320339126324223,0.9706669242657826,3.514843757081793,0.4278778375321935,0.8996449063015791
3028.0,wmv,2b,1.0,10.19966950258791,0.9427853970466035,3.9573945177724723,0.49708768914850365,1.015936783310541
3029.0,wmc,1b,1.0,11.903128688908376,0.3445209435695035,3.153864923297803,-0.1222208688266425,0.5892583876524027
3029.0,wmc,2b,1.0,12.213682919468074,0.2401620541584753,3.746141788260067,0.12812954173944582,0.769386720397927
3029.0,wmv,1b,1.0,11.44610966216789,0.26458799701361807,2.500000001405922,0.020496193768810202,0.773869026005482
3029.0,wmv,2b,1.0,13.088469736205438,0.07083157644791267,1.00000000021702,0.27128789083542865,0.7578922229153838
3030.0,wmc,1b,1.0,9.574007007938478,0.5084281916863377,3.0000000000000004,0.7303276901840703,1.3739765017466599
3030.0,wmc,2b,1.0,10.27732590122084,0.5156446279070629,3.259422887646302,0.6872604753394752,1.5378439770866137
3030.0,wmv,1b,1.0,9.619841467257393,0.9798788391278128,3.0000000000000004,0.4872518997999263,1.3342105378183426
3030.0,wmv,2b,1.0,9.395747747352445,1.0713380907937649,3.0000000359587387,0.49692803888868603,1.3838132907942045
3031.0,wmc,1b,1.0,11.18203454179122,0.9075119334094595,5.288696352927044,0.8695308780979922,1.4546807638079677
3031.0,wmc,2b,1.0,11.116212445376656,0.7120736487969387,4.721540441392289,1.1998924246574731,1.7033260388540559
3031.0,wmv,1b,1.0,12.30696951519314,0.6369138654371572,3.0000003733229956,0.4886235395377474,1.0721767067326369
3031.0,wmv,2b,1.0,11.206786530169268,0.6423987936265979,4.768735348392602,0.9296952350416657,1.4989127301951628
3032.0,wmc,1b,1.0,10.121616064868784,1.543339935885082,3.614703666575141,0.9055432410607445,1.2587951014585144
3032.0,wmc,2b,1.0,10.246176514373243,1.5211522998571267,3.3276757292955867,0.7736382063830453,1.0012211913710245
3032.0,wmv,1b,1.0,10.281991449084199,1.5410391345616103,3.275251265815115,0.6059885560425987,0.963738428115088
3032.0,wmv,2b,1.0,10.149844646681576,1.4711572694466348,3.2290479315543528,0.5129387374245279,0.9845606463929047
3033.0,wmc,1b,1.0,12.457664212055123,0.6638934247587219,4.625260859415572,0.7448967392980753,1.311086420315881
3033.0,wmc,2b,1.0,12.658899770523112,0.5835703356080755,4.128832463295211,0.6123723231022035,1.174488264857719
3033.0,wmv,1b,1.0,11.398088878994022,0.5490236284949394,3.399397346042292,0.7398222402268885,1.175559295204461
3033.0,wmv,2b,1.0,11.973567077810495,0.4725876854718965,3.6804126199792475,0.7947353807999441,1.1764728687527288
3036.0,wmc,1b,1.0,11.055267365840013,0.6710826779989263,3.0000000000000115,0.1967950899566399,0.7279711199664833
3036.0,wmc,2b,1.0,11.10189954742114,0.31099828270523205,2.5000000000000004,0.41986831349447296,1.0063098935526418
3036.0,wmv,1b,1.0,10.621213075028374,0.4053479010388647,3.1224762808066995,0.3189231638398248,0.9135082156737089
3036.0,wmv,2b,1.0,10.271614492387537,0.18491685788632953,3.2768865176871778,0.34775654587894156,0.9020135806277698
3038.0,wmc,1b,1.0,12.12410658771278,0.6295456344947645,3.000000000011686,0.1077065715598921,0.9332546597479693
3038.0,wmc,2b,1.0,12.161395515949367,0.43347038819976796,3.000000006764859,0.3083474486308833,0.8660319145288226
3038.0,wmv,1b,1.0,11.479956924838762,0.42730303993133867,3.00000024381877,0.4554372740929125,0.9820343744675103
3038.0,wmv,2b,1.0,12.052067258874608,0.5351633966908891,3.000000000000322,0.4530312661755391,0.905598720524719
3039.0,wmc,1b,1.0,11.291744626684947,0.7957388032752098,3.685804105250654,0.5547760546215258,1.114477892608202
3039.0,wmc,2b,1.0,11.047963225858226,0.8747006471519323,3.9055461404536937,0.6833902033845858,1.1917023710327517
3039.0,wmv,1b,1.0,10.74130818263717,0.7698906796924146,3.750691371222967,0.5156877578300765,1.168004731845082
3039.0,wmv,2b,1.0,11.69892966331681,0.8277379287611412,3.1808265962736457,0.5874470008633113,1.1524717862231069
